Epoch 1/1000 | SDE training launched
Iteration 18/20 | CV loss = 3.638e-01, time = 0.80
Iteration 19/20 | CV loss = 3.483e-01, time = 0.80
Iteration 20/20 | CV loss = 3.450e-01, time = 0.79
Epoch 13/1000 | CV average loss = 4.313e-01, time = 15.88
Epoch 14/1000 | SDE training launched
Iteration 1/20 | SDE loss = -8.455e-02, MSE = 8.667e-06, exotic = 1.7126e-01, time = 0.78
Iteration 2/20 | SDE loss = -8.664e-02, MSE = 8.427e-06, exotic = 1.7095e-01, time = 0.78
Iteration 3/20 | SDE loss = -8.379e-02, MSE = 8.676e-06, exotic = 1.7058e-01, time = 0.77
Iteration 4/20 | SDE loss = -8.723e-02, MSE = 8.284e-06, exotic = 1.7011e-01, time = 0.77
Iteration 5/20 | SDE loss = -8.882e-02, MSE = 8.073e-06, exotic = 1.6958e-01, time = 0.78
Iteration 6/20 | SDE loss = -8.652e-02, MSE = 8.259e-06, exotic = 1.6914e-01, time = 0.77
Iteration 7/20 | SDE loss = -8.973e-02, MSE = 8.056e-06, exotic = 1.7032e-01, time = 0.77
